sub-001,sub-002,sub-003,sub-004,sub-005,sub-006,sub-007,sub-008,sub-009,sub-010,sub-012,sub-013,sub-014,sub-015,sub-016,sub-017,sub-019,sub-020,sub-021,sub-022,sub-023,sub-024,sub-025,sub-026,sub-028,sub-030,sub-032,sub-033,sub-034,sub-035,sub-036,sub-038,sub-039,sub-040,sub-041,sub-042,sub-043,sub-044,species
0.5180000000000001,0.5011904761904761,0.5375,0.5007122507122508,0.5900000000000001,0.5044117647058823,0.4392857142857142,0.5722426470588236,0.47964285714285715,0.5157114624505927,0.4833743842364532,0.5062252964426877,0.5230952380952381,0.4420634920634921,0.5142857142857142,0.5231578947368422,0.5233333333333333,0.4687229437229437,0.5166666666666667,0.452183908045977,0.49315789473684213,0.5394736842105263,0.5136363636363636,0.5688095238095239,0.5169934640522875,0.4871471774193548,0.5419871794871796,0.4722222222222222,0.5328571428571428,0.5241758241758242,0.5232026143790849,0.5125,0.48600000000000004,0.5222222222222221,0.5447916666666667,0.5032894736842105,0.5103763440860215,0.5226608187134504,inter
0.524,0.515151515151515,0.525595238095238,0.5027065527065526,0.58,0.5045955882352942,0.425,0.5601102941176471,0.4892857142857142,0.5135375494071146,0.49267241379310345,0.49318181818181817,0.5445238095238094,0.45496031746031756,0.5571428571428572,0.51,0.5066666666666666,0.44004329004329,0.5092592592592593,0.4514367816091954,0.47973684210526313,0.5210526315789473,0.5499999999999999,0.569047619047619,0.5285947712418301,0.487046370967742,0.5266025641025641,0.49297385620915046,0.519047619047619,0.5277472527472528,0.5062091503267975,0.4958333333333334,0.504,0.5222222222222223,0.5614583333333333,0.5161842105263158,0.4974193548387097,0.5198830409356725,inter
0.538,0.481926406926407,0.5136904761904763,0.4987891737891738,0.57,0.49871323529411765,0.375,0.5204044117647059,0.46773809523809523,0.5112648221343874,0.49975369458128077,0.46689723320158105,0.5409523809523809,0.4660714285714286,0.5714285714285714,0.5280263157894737,0.5,0.4492424242424242,0.49074074074074076,0.4768390804597701,0.4714473684210526,0.5078947368421053,0.5545454545454545,0.5719047619047619,0.5256535947712418,0.496875,0.5307692307692308,0.49869281045751634,0.4819047619047619,0.5008241758241758,0.5233660130718953,0.5020833333333333,0.508,0.5222222222222221,0.548125,0.524078947368421,0.5072043010752687,0.5084795321637426,inter
0.558,0.4724025974025975,0.5164285714285715,0.4985754985754986,0.565,0.5080882352941176,0.41785714285714287,0.5082720588235294,0.4863095238095238,0.5133399209486166,0.49267241379310345,0.45810276679841894,0.5261904761904762,0.46415343915343915,0.5285714285714285,0.4973684210526315,0.49333333333333335,0.4562770562770562,0.49259259259259247,0.49034482758620684,0.4767105263157895,0.49736842105263157,0.5727272727272726,0.5526190476190476,0.5307189542483659,0.4841733870967742,0.5391025641025642,0.4926470588235293,0.48571428571428577,0.4706043956043956,0.49869281045751634,0.4979166666666667,0.526,0.5277777777777778,0.5449999999999999,0.5188157894736842,0.5105913978494623,0.4894736842105263,inter
0.544,0.46515151515151515,0.5114285714285713,0.47628205128205126,0.5799999999999998,0.49871323529411765,0.4714285714285714,0.4805147058823529,0.4597619047619047,0.5109683794466402,0.48725369458128076,0.46492094861660077,0.5614285714285715,0.473478835978836,0.55,0.5202631578947369,0.5133333333333334,0.44686147186147185,0.48703703703703694,0.48534482758620684,0.4901315789473684,0.5210526315789473,0.5772727272727273,0.5195238095238095,0.5419934640522877,0.4891633064516129,0.5073717948717948,0.4573529411764706,0.4511904761904761,0.4554945054945055,0.5071895424836601,0.5062499999999999,0.502,0.538888888888889,0.5420833333333333,0.5111842105263158,0.5040860215053764,0.5030701754385964,inter
0.5319999999999999,0.4628787878787879,0.5161904761904762,0.455982905982906,0.5349999999999999,0.4827205882352941,0.475,0.49908088235294124,0.46428571428571425,0.5224308300395257,0.4834975369458128,0.45612648221343866,0.5650000000000001,0.47929894179894184,0.5357142857142857,0.49934210526315786,0.5166666666666667,0.46515151515151515,0.4814814814814815,0.4799425287356322,0.5057894736842105,0.4842105263157895,0.5409090909090909,0.49142857142857144,0.5555555555555556,0.498891129032258,0.5269230769230769,0.4367647058823529,0.4204761904761904,0.4365384615384615,0.5156862745098039,0.4854166666666666,0.51,0.5111111111111111,0.571875,0.5111842105263158,0.48623655913978503,0.4732456140350877,inter
0.546,0.45346320346320346,0.5141666666666667,0.45413105413105415,0.505,0.45128676470588236,0.4714285714285714,0.4930147058823529,0.45,0.5018774703557312,0.4800492610837438,0.4889328063241106,0.536904761904762,0.49398148148148147,0.4857142857142856,0.49907894736842107,0.5066666666666666,0.47911255411255416,0.4851851851851851,0.4706896551724138,0.5240789473684211,0.481578947368421,0.5318181818181817,0.49523809523809526,0.5758169934640522,0.492641129032258,0.5067307692307692,0.436764705882353,0.43285714285714283,0.42884615384615393,0.515359477124183,0.4875,0.492,0.5222222222222224,0.5652083333333333,0.5189473684210526,0.4943010752688172,0.4757309941520467,inter
0.534,0.4532467532467532,0.5023809523809524,0.4542022792022792,0.52,0.4420955882352941,0.47142857142857136,0.48345588235294124,0.4742857142857143,0.5041501976284584,0.4961206896551724,0.4954545454545455,0.5333333333333333,0.492526455026455,0.4428571428571429,0.49105263157894735,0.5166666666666666,0.5005411255411255,0.4907407407407408,0.49120689655172417,0.519078947368421,0.4947368421052632,0.5227272727272727,0.4711904761904762,0.5782679738562092,0.5133568548387096,0.5025641025641027,0.41601307189542486,0.4607142857142857,0.3983516483516485,0.5240196078431373,0.5020833333333333,0.46399999999999997,0.5111111111111113,0.5316666666666666,0.4977631578947369,0.4862365591397849,0.4619883040935672,inter
0.538,0.4529220779220779,0.47595238095238096,0.4804843304843304,0.48,0.4389705882352941,0.48571428571428565,0.47389705882352945,0.47619047619047616,0.48379446640316204,0.4907635467980295,0.5039525691699606,0.5261904761904763,0.49431216931216937,0.42857142857142855,0.4828947368421053,0.53,0.5290043290043289,0.47222222222222215,0.4872988505747126,0.516578947368421,0.49736842105263157,0.5272727272727272,0.47190476190476194,0.5895424836601307,0.5148185483870968,0.5224358974358975,0.4246732026143792,0.47071428571428575,0.4134615384615385,0.5352941176470587,0.5166666666666667,0.45600000000000007,0.5222222222222221,0.521875,0.5155263157894736,0.4636021505376345,0.4730994152046783,inter
0.548,0.4579004329004328,0.45904761904761904,0.4803418803418803,0.485,0.43878676470588235,0.48571428571428565,0.4463235294117647,0.4640476190476191,0.4520750988142292,0.4930418719211823,0.4775691699604743,0.5185714285714286,0.48154761904761906,0.41428571428571426,0.49302631578947365,0.5366666666666667,0.5363636363636364,0.4833333333333334,0.47873563218390797,0.5086842105263158,0.47368421052631576,0.5636363636363635,0.475,0.6039215686274508,0.5259072580645161,0.5224358974358974,0.44836601307189533,0.5083333333333334,0.44038461538461543,0.5495098039215687,0.5249999999999999,0.472,0.5277777777777777,0.5349999999999999,0.5178947368421053,0.46521505376344086,0.4538011695906433,inter
0.546,0.4698051948051948,0.4617857142857143,0.5007834757834758,0.48,0.4545955882352941,0.49642857142857133,0.43382352941176466,0.459404761904762,0.4429841897233201,0.5053571428571428,0.4821146245059289,0.511904761904762,0.476058201058201,0.42142857142857143,0.49026315789473685,0.5633333333333332,0.5458874458874459,0.4888888888888888,0.4886781609195402,0.5086842105263157,0.46578947368421053,0.5318181818181817,0.4757142857142857,0.6129084967320261,0.5211189516129032,0.5461538461538461,0.47483660130718947,0.5216666666666666,0.4403846153846153,0.5359477124183007,0.5416666666666667,0.484,0.5055555555555555,0.5083333333333333,0.5521052631578948,0.4701075268817204,0.4480994152046784,inter
0.532,0.4745670995670996,0.4423809523809523,0.5250712250712251,0.45,0.4547794117647059,0.48571428571428565,0.4488970588235294,0.4330952380952381,0.458893280632411,0.48559113300492607,0.4866600790513835,0.4976190476190476,0.4666666666666667,0.4357142857142858,0.5059210526315788,0.5799999999999998,0.5533549783549783,0.4925925925925926,0.4902298850574713,0.5190789473684211,0.4552631578947369,0.5136363636363637,0.4757142857142857,0.6184640522875815,0.5291834677419356,0.5621794871794872,0.468954248366013,0.5111904761904762,0.45549450549450554,0.5165032679738562,0.5541666666666666,0.51,0.5,0.5181250000000001,0.5676315789473685,0.4829569892473119,0.4694444444444444,inter
0.53,0.46266233766233766,0.4280952380952381,0.5343304843304842,0.445,0.4801470588235294,0.48571428571428565,0.4641544117647059,0.42142857142857143,0.4636363636363637,0.4875,0.4932806324110671,0.49761904761904774,0.4571428571428572,0.4428571428571429,0.5342105263157895,0.5966666666666666,0.5367965367965368,0.5111111111111111,0.48689655172413804,0.5169736842105263,0.43684210526315786,0.4954545454545454,0.49857142857142855,0.6127450980392156,0.537046370967742,0.5461538461538462,0.48366013071895414,0.5038095238095238,0.4862637362637362,0.5168300653594771,0.5395833333333334,0.532,0.4722222222222222,0.5414583333333333,0.5836842105263159,0.47978494623655915,0.47222222222222215,inter
0.5040000000000001,0.43441558441558437,0.4402380952380952,0.5398860398860399,0.45999999999999996,0.47389705882352945,0.49642857142857133,0.45790441176470587,0.4357142857142858,0.46383399209486165,0.49254926108374386,0.49565217391304345,0.49404761904761907,0.45509259259259255,0.41428571428571426,0.5422368421052631,0.6,0.5203463203463203,0.524074074074074,0.49218390804597706,0.5063157894736843,0.44210526315789467,0.509090909090909,0.5216666666666666,0.601470588235294,0.532258064516129,0.5307692307692308,0.4954248366013071,0.5007142857142857,0.48598901098901104,0.5214052287581701,0.4916666666666667,0.526,0.4722222222222222,0.5714583333333333,0.5755263157894736,0.46688172043010756,0.47821637426900576,inter
0.48600000000000004,0.44642857142857145,0.4520238095238095,0.5623219373219372,0.45499999999999996,0.48033088235294114,0.5142857142857145,0.4553308823529412,0.44976190476190475,0.47727272727272724,0.47832512315270936,0.5019762845849802,0.5119047619047619,0.43697089947089945,0.4357142857142856,0.529078947368421,0.61,0.5087662337662338,0.538888888888889,0.5022413793103448,0.5167105263157895,0.4552631578947368,0.5136363636363636,0.5257142857142858,0.5870915032679739,0.5479334677419354,0.5070512820512821,0.4833333333333333,0.5133333333333333,0.493956043956044,0.5101307189542484,0.475,0.51,0.47777777777777775,0.5743750000000001,0.5573684210526315,0.47655913978494624,0.47602339181286546,inter
0.4800000000000001,0.4487012987012987,0.4471428571428572,0.5827635327635328,0.49000000000000005,0.4742647058823529,0.5285714285714286,0.44908088235294114,0.4520238095238095,0.4909090909090909,0.4623768472906405,0.48468379446640314,0.5228571428571429,0.440542328042328,0.42857142857142855,0.5213157894736842,0.62,0.5066017316017316,0.5407407407407407,0.5072413793103447,0.5219736842105263,0.4473684210526316,0.5136363636363636,0.5083333333333334,0.5761437908496732,0.5414818548387096,0.5032051282051283,0.5065359477124183,0.5233333333333333,0.49010989010989015,0.5099673202614378,0.45625,0.5,0.4444444444444445,0.5641666666666667,0.5548684210526316,0.4733870967741936,0.47061403508771926,inter
0.46799999999999997,0.48149350649350653,0.45202380952380955,0.5753561253561253,0.51,0.4553308823529411,0.525,0.4584558823529411,0.4619047619047619,0.4708498023715415,0.46034482758620693,0.4869565217391304,0.5404761904761906,0.44226190476190474,0.41428571428571426,0.5340789473684212,0.6033333333333333,0.5162337662337663,0.5277777777777777,0.5058620689655172,0.5218421052631579,0.4526315789473685,0.5318181818181817,0.47071428571428575,0.5619281045751634,0.5412802419354839,0.5227564102564103,0.5269607843137254,0.5371428571428571,0.49725274725274715,0.4959150326797386,0.4458333333333334,0.51,0.4611111111111111,0.5708333333333334,0.5443421052631578,0.46521505376344086,0.47339181286549714,inter
0.4699999999999999,0.5004329004329005,0.46416666666666667,0.5846866096866097,0.5,0.44264705882352945,0.5142857142857142,0.4555147058823529,0.45285714285714285,0.4639328063241107,0.4497536945812808,0.4717391304347826,0.5473809523809523,0.44417989417989423,0.42857142857142855,0.5078947368421052,0.5833333333333333,0.535064935064935,0.5240740740740741,0.5008045977011495,0.5061842105263159,0.45789473684210524,0.5636363636363636,0.4800000000000001,0.5532679738562092,0.5125,0.5185897435897436,0.5094771241830065,0.5545238095238094,0.501098901098901,0.46421568627450976,0.4375,0.516,0.45,0.5708333333333333,0.5464473684210526,0.4650537634408602,0.4646198830409357,inter
0.484,0.47705627705627707,0.45690476190476187,0.5957977207977209,0.51,0.46397058823529413,0.5178571428571429,0.4676470588235294,0.4382142857142857,0.4727272727272728,0.47309113300492606,0.49150197628458486,0.5438095238095239,0.4605820105820106,0.43571428571428567,0.5361842105263157,0.5800000000000001,0.5330086580086579,0.5296296296296297,0.5107471264367817,0.4878947368421052,0.4605263157894736,0.5909090909090909,0.445952380952381,0.5504901960784313,0.5189012096774194,0.503525641025641,0.4950980392156862,0.5176190476190476,0.5203296703296705,0.46699346405228753,0.4520833333333333,0.514,0.4444444444444445,0.5410416666666666,0.523157894736842,0.45704301075268816,0.47324561403508775,inter
0.48200000000000004,0.4840909090909092,0.45928571428571435,0.5883903133903132,0.5149999999999999,0.4514705882352941,0.5107142857142858,0.49871323529411765,0.45488095238095233,0.44762845849802374,0.47118226600985225,0.4829051383399211,0.5371428571428571,0.4807539682539684,0.457142857142857,0.5417105263157894,0.5599999999999999,0.5277056277056277,0.5092592592592593,0.5244827586206896,0.46960526315789475,0.4842105263157895,0.5727272727272726,0.45595238095238094,0.5419934640522875,0.5190524193548388,0.5108974358974361,0.4656862745098039,0.5245238095238094,0.5090659340659343,0.4784313725490196,0.4645833333333334,0.5199999999999999,0.46111111111111114,0.5245833333333334,0.5102631578947368,0.46838709677419355,0.4735380116959065,inter
0.492,0.4957792207792209,0.4689285714285714,0.5753561253561255,0.52,0.44191176470588234,0.4928571428571429,0.5174632352941176,0.4841666666666667,0.46590909090909094,0.4623152709359606,0.47658102766798416,0.5373809523809523,0.4917328042328042,0.48571428571428565,0.5494736842105262,0.5700000000000001,0.5178571428571428,0.5185185185185185,0.5313793103448277,0.449078947368421,0.4894736842105263,0.5590909090909091,0.4364285714285715,0.525,0.5174395161290323,0.5,0.46274509803921565,0.5342857142857143,0.49752747252747254,0.4588235294117647,0.4625,0.5120000000000001,0.4722222222222222,0.5347916666666668,0.5,0.4829569892473118,0.481140350877193,inter
0.466,0.5053030303030304,0.46678571428571425,0.5603988603988603,0.55,0.42003676470588236,0.5142857142857142,0.5362132352941177,0.47702380952380946,0.4410079051383399,0.4570197044334975,0.4811264822134387,0.5409523809523809,0.4935185185185185,0.45714285714285713,0.5551315789473684,0.5766666666666667,0.5246753246753246,0.5222222222222223,0.5282183908045976,0.43618421052631573,0.5078947368421053,0.5181818181818183,0.4166666666666667,0.5055555555555555,0.5126008064516129,0.47628205128205137,0.4686274509803921,0.510952380952381,0.5013736263736264,0.49836601307189543,0.4541666666666667,0.518,0.4611111111111111,0.5512499999999999,0.4998684210526315,0.4829569892473119,0.489327485380117,inter
0.4840000000000001,0.5099567099567099,0.4663095238095238,0.5475071225071224,0.5549999999999999,0.3981617647058823,0.525,0.5395220588235293,0.4742857142857143,0.43438735177865617,0.46059113300492616,0.49189723320158096,0.5516666666666666,0.4988756613756614,0.41428571428571426,0.5419736842105263,0.5599999999999999,0.5269480519480518,0.5240740740740741,0.526551724137931,0.42328947368421044,0.5184210526315789,0.4954545454545455,0.43,0.5055555555555555,0.5108870967741934,0.4801282051282052,0.4568627450980392,0.5347619047619048,0.5167582417582418,0.49248366013071887,0.45,0.5240000000000001,0.4833333333333334,0.518125,0.5,0.48784946236559135,0.4647660818713451,inter
0.48599999999999993,0.5008658008658008,0.4638095238095238,0.541880341880342,0.5399999999999999,0.38878676470588236,0.5285714285714286,0.5301470588235294,0.47678571428571415,0.4321146245059288,0.43959359605911325,0.4918972332015811,0.5623809523809523,0.4826058201058201,0.42857142857142855,0.5109210526315789,0.57,0.5153679653679654,0.5277777777777778,0.5215517241379309,0.4414473684210526,0.5236842105263159,0.509090909090909,0.4161904761904761,0.49722222222222223,0.5156754032258064,0.4759615384615385,0.47140522875816987,0.5214285714285714,0.5206043956043956,0.512418300653595,0.44375,0.53,0.5222222222222223,0.5214583333333332,0.5132894736842105,0.47817204301075267,0.47850877192982455,inter
0.47800000000000004,0.4962121212121212,0.4542857142857142,0.5398860398860398,0.5199999999999999,0.4045955882352941,0.5214285714285714,0.5178308823529412,0.46464285714285714,0.44347826086956516,0.4501847290640394,0.500691699604743,0.5409523809523811,0.5028439153439154,0.4499999999999999,0.5030263157894737,0.5666666666666667,0.5177489177489176,0.5407407407407407,0.5233908045977012,0.4465789473684211,0.5105263157894736,0.4954545454545455,0.4235714285714286,0.5109477124183007,0.5269153225806452,0.464423076923077,0.4805555555555555,0.5083333333333332,0.5398351648351649,0.5437908496732027,0.44375,0.5440000000000002,0.5333333333333334,0.5247916666666665,0.5081578947368421,0.4927956989247312,0.49751461988304096,inter
0.47400000000000003,0.481926406926407,0.4544047619047619,0.5397435897435897,0.52,0.41709558823529413,0.525,0.5207720588235294,0.46940476190476177,0.4433794466403162,0.4379310344827586,0.5178853754940712,0.5447619047619047,0.5103174603174604,0.4785714285714285,0.5214473684210527,0.5866666666666666,0.5247835497835498,0.5462962962962964,0.5182758620689655,0.4598684210526315,0.5131578947368421,0.5363636363636364,0.4235714285714286,0.5220588235294118,0.5156754032258064,0.46474358974358976,0.4866013071895424,0.49499999999999994,0.512912087912088,0.5550653594771241,0.44791666666666663,0.54,0.538888888888889,0.5181250000000001,0.5128947368421053,0.4847311827956989,0.5192982456140351,inter
0.48200000000000004,0.46298701298701295,0.46154761904761904,0.5304843304843304,0.465,0.4233455882352941,0.49642857142857133,0.5207720588235294,0.46761904761904755,0.4545454545454546,0.4413793103448276,0.5135375494071146,0.5516666666666666,0.4992063492063492,0.5142857142857142,0.5110526315789474,0.5833333333333333,0.5271645021645022,0.5462962962962963,0.5113793103448276,0.45473684210526316,0.5184210526315789,0.5318181818181817,0.43,0.5160130718954249,0.5158770161290323,0.460576923076923,0.4805555555555555,0.49523809523809526,0.504945054945055,0.5436274509803921,0.4458333333333333,0.524,0.55,0.5214583333333334,0.5078947368421052,0.48634408602150536,0.5247076023391812,inter
0.49000000000000005,0.45616883116883117,0.4713095238095237,0.5304843304843303,0.4750000000000001,0.4391544117647059,0.4714285714285714,0.5266544117647058,0.435952380952381,0.45691699604743086,0.45024630541871924,0.5027667984189723,0.5583333333333333,0.5195767195767196,0.5214285714285715,0.5039473684210527,0.5866666666666667,0.5321428571428571,0.537037037037037,0.5178735632183908,0.4625,0.5157894736842106,0.5181818181818182,0.4366666666666667,0.5191176470588236,0.5256552419354839,0.45705128205128204,0.4776143790849673,0.48809523809523814,0.4818681318681318,0.526797385620915,0.475,0.52,0.5722222222222222,0.5047916666666665,0.508421052631579,0.49602150537634404,0.5407894736842105,inter
0.4960000000000001,0.4583333333333333,0.46630952380952373,0.5247863247863249,0.465,0.4424632352941177,0.4821428571428571,0.5237132352941176,0.4552380952380952,0.44110671936758894,0.44507389162561584,0.5138339920948616,0.5585714285714285,0.5322089947089947,0.5285714285714286,0.4957894736842105,0.6033333333333333,0.5417748917748917,0.5222222222222223,0.5146551724137931,0.488421052631579,0.5026315789473684,0.4909090909090909,0.43999999999999995,0.5133986928104575,0.5241431451612903,0.4737179487179487,0.48954248366013065,0.490952380952381,0.4936813186813187,0.5431372549019609,0.4666666666666668,0.5100000000000001,0.5777777777777777,0.5047916666666665,0.5084210526315789,0.5121505376344085,0.5377192982456139,inter
0.49400000000000005,0.44891774891774894,0.4780952380952381,0.5303418803418803,0.475,0.43621323529411765,0.46785714285714286,0.5170955882352941,0.4673809523809524,0.42549407114624505,0.43805418719211825,0.5139328063241106,0.5871428571428572,0.517526455026455,0.5428571428571428,0.4828947368421053,0.6233333333333333,0.5207792207792208,0.5203703703703704,0.5077586206896552,0.5173684210526315,0.48421052631578954,0.4954545454545454,0.45738095238095244,0.4996732026143791,0.5289818548387096,0.46987179487179487,0.5013071895424837,0.5109523809523809,0.49010989010989003,0.5457516339869282,0.4666666666666667,0.49000000000000005,0.5944444444444444,0.5214583333333334,0.5160526315789473,0.5105376344086021,0.5431286549707602,inter
0.49000000000000005,0.4512987012987013,0.480595238095238,0.522863247863248,0.465,0.45790441176470587,0.46071428571428574,0.5141544117647059,0.46464285714285714,0.4233201581027668,0.4555418719211823,0.5118577075098815,0.5728571428571427,0.5044973544973546,0.5214285714285714,0.48539473684210527,0.6233333333333333,0.5397186147186147,0.524074074074074,0.5093678160919541,0.501578947368421,0.48157894736842105,0.509090909090909,0.4876190476190477,0.49444444444444435,0.5303931451612903,0.4503205128205128,0.5274509803921569,0.5376190476190476,0.5016483516483516,0.5320261437908498,0.4729166666666667,0.4760000000000001,0.5555555555555556,0.5081249999999999,0.5235526315789473,0.5105913978494623,0.5461988304093567,inter
0.4760000000000001,0.4677489177489177,0.4829761904761904,0.508048433048433,0.4600000000000001,0.45183823529411765,0.475,0.47996323529411766,0.4791666666666667,0.42104743083003954,0.4555418719211823,0.516106719367589,0.5728571428571427,0.4933201058201059,0.5,0.46986842105263166,0.6399999999999999,0.5415584415584416,0.524074074074074,0.5144252873563218,0.5173684210526315,0.5026315789473683,0.5409090909090909,0.4916666666666667,0.49787581699346406,0.5317540322580646,0.43461538461538457,0.515686274509804,0.5376190476190476,0.5208791208791209,0.5096405228758171,0.4604166666666666,0.47400000000000003,0.5555555555555556,0.50125,0.5285526315789474,0.528279569892473,0.5407894736842105,inter
0.484,0.46774891774891775,0.49511904761904757,0.5228632478632479,0.48500000000000004,0.43933823529411764,0.5107142857142858,0.4922794117647059,0.484047619047619,0.4183794466403161,0.4804802955665024,0.49426877470355723,0.5726190476190476,0.49517195767195765,0.5071428571428571,0.4882894736842106,0.6133333333333333,0.5557359307359307,0.5166666666666667,0.5145402298850575,0.5202631578947368,0.48947368421052617,0.5363636363636364,0.5078571428571429,0.5065359477124183,0.5252520161290322,0.4387820512820513,0.5245098039215687,0.5247619047619048,0.5208791208791209,0.5183006535947712,0.4708333333333334,0.466,0.5666666666666667,0.48812500000000003,0.5289473684210526,0.5444086021505375,0.5355263157894739,inter
0.48599999999999993,0.48690476190476206,0.4998809523809523,0.5247863247863249,0.47000000000000003,0.4580882352941177,0.5142857142857142,0.5077205882352941,0.4719047619047618,0.4274703557312252,0.4767857142857143,0.48310276679841896,0.601190476190476,0.4826058201058201,0.5071428571428571,0.49842105263157893,0.6,0.5696969696969697,0.5222222222222223,0.5095402298850575,0.5201315789473685,0.5026315789473685,0.5363636363636364,0.4976190476190476,0.5068627450980391,0.5141633064516129,0.4342948717948718,0.5276143790849673,0.5349999999999999,0.5206043956043955,0.5129084967320261,0.4708333333333334,0.45999999999999996,0.55,0.48812500000000003,0.5392105263157895,0.5492473118279569,0.535233918128655,inter
0.4880000000000001,0.4962121212121212,0.5144047619047618,0.5229344729344729,0.475,0.4580882352941177,0.5071428571428571,0.5202205882352942,0.45738095238095233,0.4229249011857707,0.4732758620689655,0.4807312252964427,0.5907142857142857,0.4681216931216931,0.5214285714285714,0.48855263157894735,0.6,0.5743506493506494,0.524074074074074,0.504367816091954,0.5046052631578947,0.5078947368421052,0.559090909090909,0.4871428571428572,0.47352941176470587,0.5174899193548386,0.43493589743589745,0.5276143790849673,0.5416666666666666,0.5241758241758242,0.5269607843137254,0.4708333333333334,0.47400000000000003,0.5499999999999999,0.4847916666666666,0.5396052631578947,0.5508064516129031,0.5350877192982455,inter
0.472,0.5031385281385281,0.5195238095238095,0.5191595441595442,0.465,0.45496323529411764,0.5214285714285715,0.5082720588235294,0.4648809523809524,0.4342885375494071,0.46625615763546796,0.4894268774703557,0.594047619047619,0.4867724867724868,0.5357142857142857,0.4860526315789474,0.5799999999999998,0.5838744588744589,0.5203703703703704,0.4926436781609195,0.5047368421052632,0.5078947368421053,0.5409090909090909,0.48428571428571426,0.4736928104575163,0.5272177419354839,0.4384615384615385,0.5248366013071895,0.5414285714285715,0.5203296703296704,0.513235294117647,0.4666666666666666,0.4680000000000001,0.5499999999999999,0.4877083333333333,0.5346052631578947,0.5459677419354839,0.5326023391812866,inter
0.46399999999999997,0.4963203463203464,0.5363095238095237,0.5285612535612536,0.48,0.4612132352941177,0.5285714285714286,0.5110294117647058,0.4719047619047618,0.44110671936758894,0.46465517241379295,0.47608695652173905,0.58,0.4867063492063493,0.5285714285714286,0.4859210526315789,0.5766666666666665,0.5817099567099568,0.5148148148148148,0.49448275862068963,0.4943421052631579,0.49210526315789477,0.5136363636363636,0.47738095238095235,0.46535947712418296,0.5257560483870968,0.4310897435897436,0.5133986928104575,0.5409523809523809,0.5013736263736264,0.5187908496732025,0.4729166666666667,0.472,0.5666666666666667,0.4810416666666667,0.5134210526315789,0.5395161290322581,0.543421052631579,inter
0.45,0.48690476190476195,0.5120238095238095,0.5285612535612536,0.4749999999999999,0.4827205882352941,0.5357142857142857,0.5235294117647059,0.44547619047619047,0.43873517786561267,0.4504926108374384,0.4891304347826087,0.5585714285714285,0.49021164021164026,0.5142857142857142,0.501315789473684,0.5733333333333333,0.5839826839826839,0.5111111111111111,0.4963218390804598,0.48657894736842106,0.48157894736842105,0.5272727272727271,0.47738095238095235,0.4625816993464052,0.5289314516129031,0.423076923076923,0.5102941176470588,0.5411904761904762,0.49752747252747254,0.5045751633986928,0.4541666666666667,0.45599999999999996,0.5888888888888888,0.464375,0.5239473684210526,0.5379032258064516,0.5378654970760235,inter
0.45200000000000007,0.49632034632034633,0.5189285714285715,0.5174501424501424,0.45999999999999996,0.4704044117647059,0.5392857142857144,0.5202205882352942,0.4407142857142857,0.4387351778656126,0.45227832512315286,0.5,0.5728571428571428,0.5012566137566138,0.49285714285714277,0.5142105263157895,0.5466666666666666,0.5579004329004329,0.4981481481481481,0.5063793103448276,0.4838157894736842,0.48684210526315785,0.5045454545454545,0.4704761904761905,0.45065359477124184,0.5385584677419355,0.4387820512820513,0.5070261437908496,0.5342857142857143,0.48983516483516476,0.5106209150326798,0.4583333333333333,0.42799999999999994,0.5722222222222222,0.4677083333333333,0.510657894736842,0.541236559139785,0.5293859649122807,inter
0.4660000000000001,0.4915584415584416,0.5023809523809524,0.5042735042735043,0.475,0.4641544117647059,0.5357142857142858,0.5262867647058823,0.4427380952380952,0.4341897233201581,0.45782019704433496,0.48705533596837947,0.5764285714285714,0.4938492063492064,0.5142857142857143,0.5194736842105263,0.5433333333333332,0.5507575757575757,0.5018518518518518,0.508103448275862,0.4788157894736841,0.48947368421052617,0.5,0.4702380952380952,0.4450980392156863,0.5258064516129032,0.43461538461538457,0.5070261437908496,0.5416666666666666,0.49752747252747254,0.49950980392156863,0.4625,0.414,0.5722222222222222,0.46104166666666674,0.5109210526315789,0.5461290322580645,0.5317251461988304,inter
0.4620000000000001,0.4866883116883117,0.507142857142857,0.496937321937322,0.48999999999999994,0.47352941176470587,0.532142857142857,0.5170955882352941,0.4451190476190476,0.44545454545454544,0.45080049261083743,0.49812252964426873,0.569047619047619,0.5028439153439153,0.4857142857142856,0.511842105263158,0.5533333333333333,0.5247835497835498,0.5,0.5131609195402299,0.4735526315789474,0.5,0.509090909090909,0.48738095238095236,0.4509803921568628,0.5163306451612902,0.43814102564102564,0.5070261437908496,0.5449999999999999,0.4821428571428571,0.48235294117647054,0.4645833333333334,0.41600000000000004,0.5777777777777777,0.45145833333333335,0.5055263157894737,0.5591397849462365,0.5235380116959065,inter
0.45600000000000007,0.475,0.5002380952380951,0.5007122507122507,0.51,0.49522058823529413,0.5357142857142857,0.5202205882352942,0.4594047619047619,0.4637351778656127,0.4541256157635468,0.5113636363636364,0.5511904761904761,0.504563492063492,0.4785714285714285,0.5277631578947368,0.5499999999999999,0.5363636363636364,0.48703703703703705,0.5216091954022988,0.46013157894736845,0.48684210526315785,0.5181818181818181,0.5007142857142857,0.4619281045751634,0.5178931451612903,0.43461538461538457,0.5276143790849673,0.5380952380952381,0.4780219780219781,0.4733660130718954,0.4666666666666667,0.418,0.5555555555555556,0.45479166666666676,0.49789473684210533,0.5543010752688172,0.5292397660818714,inter
